locus_id	gene_name	tube_1	tube_2	tube_3	tube_4	tube_5	tube_6	tube_7	tube_8	flask_1	flask_2	flask_3	flask_4	flask_5	flask_6	flask_7	flask_8
ECDH10B_3098	argO	64.0	76.0	122.0	376.0	98.0	147.0	14.0	0.0	142.0	259.0	133.0	127.0	272.0	1314.0	148.0	959.0
ECDH10B_3091	argP	486.0	545.0	474.0	1407.0	305.0	379.0	43.0	25.0	428.0	1994.0	318.0	724.0	438.0	4851.0	1089.0	2251.0
ECDH10B_2859	argQ	145.0	147.0	434.0	2721.0	244.0	662.0	32.0	32.0	1031.0	3820.0	636.0	838.0	262.0	2090.0	186.0	584.0
ECDH10B_3414	argR	147.0	102.0	63.0	534.0	58.0	55.0	0.0	0.0	177.0	639.0	165.0	279.0	73.0	807.0	39.0	338.0
ECDH10B_2017	argS	335.0	746.0	529.0	2102.0	251.0	569.0	8.0	19.0	657.0	3001.0	662.0	1478.0	541.0	6158.0	1123.0	1518.0
ECDH10B_2472	argT	39.0	32.0	42.0	223.0	123.0	170.0	0.0	12.0	174.0	512.0	65.0	94.0	539.0	2839.0	346.0	654.0
ECDH10B_0492	argU	15.0	2.0	13.0	249.0	64.0	54.0	19.0	10.0	205.0	587.0	46.0	60.0	31.0	217.0	53.0	112.0
ECDH10B_2862	argV	16.0	40.0	53.0	139.0	5.0	45.0	0.0	0.0	54.0	238.0	55.0	58.0	23.0	139.0	21.0	11.0
ECDH10B_2511	argW	0.0	14.0	45.0	0.0	0.0	0.0	0.0	0.0	27.0	37.0	0.0	0.0	0.0	0.0	0.0	43.0
ECDH10B_3986	argX	34.0	5.0	91.0	187.0	9.0	48.0	0.0	0.0	24.0	95.0	21.0	16.0	18.0	80.0	51.0	1.0
ECDH10B_2861	argY	157.0	216.0	182.0	1178.0	110.0	254.0	0.0	14.0	269.0	1390.0	254.0	360.0	145.0	1126.0	176.0	337.0
ECDH10B_2860	argZ	43.0	125.0	194.0	1491.0	29.0	134.0	6.0	0.0	386.0	1287.0	128.0	153.0	124.0	1136.0	130.0	224.0
ECDH10B_2415	arnA	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ECDH10B_2413	arnB	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	12.0	0.0	0.0	0.0	5.0	0.0	0.0
ECDH10B_2414	arnC	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ECDH10B_2417	arnT	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ECDH10B_0978	aroA	164.0	456.0	324.0	1731.0	238.0	293.0	15.0	96.0	691.0	1875.0	880.0	530.0	569.0	3547.0	485.0	1048.0
ECDH10B_3564	aroB	921.0	1540.0	913.0	4575.0	475.0	1545.0	36.0	6.0	3173.0	7471.0	1429.0	1905.0	704.0	4181.0	652.0	1270.0
ECDH10B_2491	aroC	319.0	438.0	268.0	1303.0	217.0	325.0	15.0	0.0	587.0	1794.0	392.0	626.0	371.0	4744.0	594.0	1391.0
ECDH10B_1829	aroD	27.0	82.0	40.0	284.0	24.0	44.0	2.0	14.0	33.0	139.0	51.0	92.0	82.0	1061.0	106.0	297.0
ECDH10B_3456	aroE	253.0	273.0	317.0	1246.0	231.0	260.0	17.0	40.0	746.0	1756.0	294.0	498.0	338.0	2201.0	405.0	648.0
ECDH10B_2768	aroF	88.0	265.0	129.0	519.0	75.0	267.0	0.0	0.0	377.0	1110.0	207.0	330.0	101.0	1120.0	220.0	462.0
ECDH10B_0821	aroG	1475.0	2309.0	1579.0	6169.0	610.0	1086.0	78.0	51.0	1374.0	4244.0	1838.0	3472.0	2492.0	21595.0	2993.0	7484.0
ECDH10B_1840	aroH	91.0	266.0	137.0	451.0	49.0	128.0	0.0	0.0	107.0	388.0	130.0	233.0	60.0	1202.0	127.0	226.0
ECDH10B_3565	aroK	562.0	749.0	752.0	3262.0	300.0	847.0	33.0	36.0	2527.0	5716.0	975.0	1666.0	344.0	3013.0	389.0	992.0
ECDH10B_0345	aroL	215.0	322.0	294.0	766.0	109.0	301.0	13.0	10.0	997.0	1785.0	383.0	467.0	291.0	1528.0	231.0	490.0
ECDH10B_0347	aroM	29.0	131.0	91.0	347.0	35.0	196.0	0.0	0.0	217.0	974.0	90.0	94.0	15.0	188.0	37.0	137.0
ECDH10B_0092	aroP	259.0	348.0	70.0	951.0	143.0	128.0	17.0	18.0	359.0	853.0	223.0	252.0	237.0	1817.0	300.0	587.0
ECDH10B_4206	arpA	7.0	13.0	25.0	79.0	56.0	12.0	0.0	0.0	97.0	358.0	15.0	34.0	24.0	128.0	18.0	1.0
ECDH10B_3678	arsB	9.0	2.0	36.0	50.0	9.0	0.0	0.0	0.0	92.0	62.0	43.0	5.0	0.0	93.0	13.0	60.0
ECDH10B_3679	arsC	0.0	5.0	8.0	58.0	38.0	34.0	21.0	0.0	0.0	27.0	0.0	0.0	16.0	143.0	28.0	12.0
ECDH10B_3677	arsR	25.0	0.0	0.0	51.0	24.0	24.0	0.0	0.0	10.0	48.0	14.0	32.0	0.0	59.0	0.0	32.0
ECDH10B_0933	artI	112.0	228.0	161.0	495.0	6.0	85.0	11.0	0.0	137.0	337.0	65.0	280.0	89.0	1259.0	88.0	399.0
ECDH10B_0930	artJ	22.0	193.0	107.0	262.0	10.0	37.0	0.0	0.0	65.0	359.0	102.0	291.0	39.0	950.0	133.0	413.0
ECDH10B_0931	artM	121.0	106.0	76.0	645.0	134.0	62.0	0.0	23.0	170.0	484.0	238.0	355.0	68.0	1270.0	170.0	235.0
ECDH10B_0934	artP	119.0	142.0	112.0	494.0	110.0	173.0	0.0	3.0	183.0	386.0	118.0	116.0	91.0	975.0	110.0	271.0
ECDH10B_0932	artQ	25.0	69.0	90.0	318.0	28.0	68.0	0.0	0.0	157.0	269.0	134.0	154.0	44.0	892.0	66.0	244.0
ECDH10B_2884	ascB	131.0	32.0	23.0	141.0	5.0	45.0	0.0	0.0	31.0	196.0	41.0	115.0	48.0	357.0	86.0	88.0
ECDH10B_2883	ascF	37.0	19.0	16.0	92.0	0.0	7.0	0.0	0.0	47.0	135.0	13.0	62.0	11.0	199.0	41.0	82.0
ECDH10B_2882	ascG	70.0	170.0	72.0	312.0	109.0	66.0	0.0	0.0	113.0	481.0	149.0	161.0	88.0	1615.0	211.0	576.0
ECDH10B_3607	asd	1901.0	3343.0	1759.0	7546.0	956.0	1490.0	77.0	46.0	2546.0	8243.0	2629.0	4079.0	1903.0	19069.0	3260.0	7870.0
ECDH10B_3991	aslA	17.0	31.0	11.0	22.0	10.0	33.0	0.0	0.0	56.0	164.0	17.0	0.0	7.0	77.0	0.0	54.0
ECDH10B_3990	aslB	43.0	28.0	31.0	176.0	49.0	132.0	8.0	5.0	221.0	1244.0	20.0	35.0	78.0	279.0	36.0	101.0
ECDH10B_2214	asmA	338.0	438.0	288.0	1520.0	272.0	325.0	5.0	16.0	650.0	2905.0	405.0	485.0	288.0	3167.0	560.0	1338.0
ECDH10B_3932	asnA	1254.0	1800.0	821.0	4530.0	2326.0	1457.0	79.0	23.0	1910.0	4036.0	1170.0	1347.0	1097.0	14011.0	1645.0	3617.0
ECDH10B_0739	asnB	540.0	3037.0	1544.0	6152.0	480.0	1108.0	42.0	95.0	734.0	4784.0	1648.0	3217.0	1593.0	19399.0	1797.0	6154.0
ECDH10B_1000	asnC	1205.0	1378.0	954.0	5459.0	511.0	1399.0	40.0	60.0	1834.0	7908.0	1345.0	2269.0	800.0	9237.0	1169.0	2951.0
ECDH10B_3931	asnC	41.0	68.0	55.0	234.0	16.0	74.0	4.0	0.0	163.0	671.0	89.0	110.0	62.0	408.0	95.0	166.0
ECDH10B_2120	asnT	7.0	14.0	0.0	25.0	14.0	0.0	0.0	0.0	0.0	21.0	6.0	22.0	7.0	30.0	0.0	6.0
ECDH10B_2130	asnU	3.0	13.0	139.0	300.0	50.0	32.0	6.0	0.0	68.0	1029.0	70.0	9.0	90.0	270.0	6.0	25.0
ECDH10B_2133	asnV	4.0	0.0	0.0	9.0	0.0	0.0	0.0	0.0	0.0	15.0	0.0	0.0	0.0	0.0	0.0	12.0
ECDH10B_2128	asnW	0.0	0.0	10.0	0.0	0.0	9.0	0.0	0.0	13.0	17.0	16.0	0.0	0.0	18.0	0.0	0.0
ECDH10B_4332	aspA	6742.0	6548.0	221.0	1655.0	136.0	2112.0	0.0	0.0	4373.0	12105.0	411.0	758.0	266.0	1895.0	187.0	719.0
ECDH10B_0998	aspC	1728.0	2008.0	1454.0	5284.0	576.0	1040.0	92.0	40.0	2067.0	5910.0	1320.0	1894.0	1095.0	8102.0	657.0	2168.0
ECDH10B_2007	aspS	998.0	1207.0	1076.0	4262.0	407.0	998.0	65.0	31.0	1759.0	6326.0	1438.0	1871.0	1010.0	9245.0	1125.0	2731.0
ECDH10B_3949	aspT	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	8.0	0.0	0.0	0.0	0.0	0.0	0.0
ECDH10B_0187	aspU	0.0	0.0	0.0	0.0	4.0	0.0	0.0	0.0	0.0	3.0	0.0	0.0	0.0	6.0	1.0	0.0
ECDH10B_0197	aspV	4.0	59.0	6.0	118.0	0.0	53.0	0.0	0.0	13.0	76.0	8.0	20.0	11.0	83.0	35.0	20.0
ECDH10B_1730	asr	13.0	20.0	30.0	123.0	15.0	3.0	0.0	18.0	19.0	30.0	56.0	60.0	66.0	276.0	25.0	213.0
ECDH10B_1885	astA	0.0	10.0	21.0	139.0	17.0	15.0	0.0	0.0	1.0	43.0	94.0	85.0	13.0	448.0	103.0	215.0
ECDH10B_1883	astB	10.0	11.0	55.0	169.0	0.0	0.0	10.0	0.0	13.0	44.0	105.0	63.0	66.0	297.0	128.0	179.0
ECDH10B_1886	astC	16.0	0.0	164.0	256.0	0.0	58.0	0.0	0.0	11.0	72.0	49.0	75.0	53.0	346.0	117.0	335.0
ECDH10B_1884	astD	13.0	0.0	56.0	190.0	11.0	0.0	0.0	0.0	0.0	32.0	79.0	54.0	18.0	322.0	85.0	476.0
ECDH10B_1882	astE	0.0	15.0	30.0	171.0	6.0	0.0	0.0	0.0	7.0	0.0	16.0	9.0	27.0	342.0	154.0	182.0
ECDH10B_2380	atoA	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	5.0	5.0	0.0	13.0	0.0	0.0	0.0	0.0
ECDH10B_2382	atoB	17.0	0.0	0.0	19.0	0.0	0.0	0.0	0.0	15.0	15.0	0.0	5.0	9.0	47.0	20.0	4.0
ECDH10B_2378	atoC	97.0	89.0	0.0	76.0	0.0	34.0	0.0	0.0	19.0	154.0	23.0	40.0	14.0	245.0	51.0	176.0
ECDH10B_2379	atoD	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	11.0	0.0	0.0	0.0	21.0	0.0	0.0
ECDH10B_2381	atoE	0.0	0.0	3.0	2.0	0.0	0.0	0.0	0.0	0.0	11.0	0.0	6.0	0.0	66.0	0.0	0.0
ECDH10B_2377	atoS	67.0	55.0	0.0	47.0	0.0	7.0	0.0	0.0	39.0	130.0	9.0	21.0	19.0	130.0	0.0	75.0
ECDH10B_3921	atpA	6511.0	11178.0	9418.0	37130.0	3039.0	8357.0	123.0	255.0	13785.0	58052.0	9256.0	14917.0	4044.0	45389.0	3080.0	8009.0
ECDH10B_3925	atpB	1930.0	1817.0	2496.0	9121.0	933.0	2096.0	6.0	71.0	4292.0	13247.0	2539.0	2447.0	917.0	8199.0	897.0	1836.0
ECDH10B_3918	atpC	1029.0	1747.0	1071.0	3419.0	630.0	1214.0	18.0	33.0	1926.0	5920.0	1150.0	1937.0	855.0	4708.0	329.0	843.0
ECDH10B_3919	atpD	5302.0	8513.0	6927.0	30891.0	2487.0	7665.0	156.0	122.0	15959.0	54991.0	11033.0	12616.0	3727.0	35387.0	2630.0	6641.0
ECDH10B_3924	atpE	2645.0	3646.0	3479.0	9924.0	801.0	2439.0	86.0	80.0	4972.0	13806.0	2450.0	3008.0	1362.0	10293.0	1269.0	2197.0
ECDH10B_3923	atpF	1650.0	1915.0	1427.0	6939.0	638.0	1810.0	24.0	5.0	3995.0	10776.0	1964.0	3655.0	924.0	8719.0	682.0	2529.0
ECDH10B_3920	atpG	2323.0	4019.0	2819.0	15939.0	1008.0	4013.0	42.0	34.0	6657.0	22188.0	4376.0	6136.0	1643.0	15927.0	1116.0	2747.0
ECDH10B_3922	atpH	1221.0	1800.0	1607.0	4647.0	586.0	1835.0	3.0	45.0	2138.0	6333.0	1545.0	2306.0	804.0	6509.0	563.0	1200.0
ECDH10B_3926	atpI	179.0	453.0	483.0	1634.0	210.0	440.0	33.0	0.0	1208.0	2302.0	556.0	476.0	360.0	1817.0	209.0	401.0
ECDH10B_3753	avtA	420.0	751.0	571.0	3081.0	215.0	854.0	56.0	0.0	1455.0	3700.0	673.0	1421.0	412.0	4720.0	500.0	1273.0
ECDH10B_1538	azoR	0.0	0.0	17.0	47.0	0.0	0.0	0.0	0.0	20.0	93.0	10.0	55.0	35.0	118.0	7.0	69.0
ECDH10B_3232	bacA	146.0	169.0	396.0	1000.0	123.0	221.0	11.0	20.0	304.0	1026.0	445.0	297.0	178.0	951.0	120.0	426.0
ECDH10B_2231	baeR	99.0	62.0	52.0	359.0	70.0	0.0	0.0	0.0	104.0	401.0	173.0	269.0	138.0	1193.0	144.0	509.0
ECDH10B_2230	baeS	0.0	68.0	11.0	83.0	13.0	27.0	0.0	0.0	37.0	145.0	15.0	41.0	0.0	149.0	2.0	90.0
ECDH10B_2954	barA	197.0	245.0	111.0	1142.0	152.0	369.0	0.0	0.0	440.0	1679.0	194.0	441.0	227.0	2501.0	371.0	1106.0
ECDH10B_4305	basR	36.0	50.0	122.0	307.0	76.0	174.0	39.0	0.0	129.0	211.0	135.0	63.0	88.0	1045.0	103.0	330.0
ECDH10B_4304	basS	189.0	188.0	177.0	716.0	160.0	194.0	2.0	26.0	130.0	574.0	115.0	164.0	219.0	2419.0	233.0	517.0
ECDH10B_3751	bax	373.0	251.0	539.0	2222.0	374.0	839.0	9.0	50.0	1622.0	4587.0	921.0	1115.0	361.0	3778.0	666.0	1188.0
ECDH10B_2646	bcp	330.0	626.0	233.0	1575.0	91.0	324.0	4.0	0.0	308.0	1725.0	347.0	612.0	230.0	3388.0	212.0	1165.0
ECDH10B_2340	bcr	272.0	356.0	382.0	1303.0	337.0	411.0	17.0	0.0	619.0	1612.0	343.0	597.0	513.0	2823.0	572.0	1222.0
ECDH10B_3710	bcsA	87.0	135.0	85.0	94.0	3.0	54.0	0.0	0.0	157.0	472.0	41.0	48.0	52.0	176.0	14.0	31.0
ECDH10B_3709	bcsB	15.0	46.0	7.0	136.0	23.0	74.0	0.0	0.0	39.0	359.0	21.0	68.0	24.0	312.0	32.0	98.0
ECDH10B_3707	bcsC	119.0	155.0	159.0	485.0	78.0	165.0	15.0	0.0	219.0	792.0	142.0	177.0	95.0	977.0	162.0	258.0
ECDH10B_3714	bcsF	72.0	56.0	8.0	69.0	0.0	28.0	0.0	0.0	86.0	205.0	13.0	39.0	0.0	133.0	11.0	22.0
ECDH10B_3715	bcsG	350.0	569.0	175.0	517.0	146.0	174.0	11.0	0.0	310.0	1021.0	138.0	120.0	47.0	464.0	39.0	202.0
ECDH10B_3708	bcsZ	12.0	21.0	21.0	61.0	1.0	57.0	0.0	0.0	47.0	109.0	22.0	0.0	0.0	66.0	0.0	33.0
ECDH10B_1612	bdm	0.0	0.0	0.0	26.0	0.0	14.0	0.0	0.0	0.0	31.0	0.0	0.0	7.0	13.0	0.0	16.0
ECDH10B_0298	betA	68.0	40.0	43.0	392.0	20.0	127.0	22.0	0.0	251.0	618.0	74.0	96.0	30.0	417.0	83.0	87.0
ECDH10B_0299	betB	99.0	109.0	50.0	275.0	47.0	101.0	10.0	0.0	121.0	495.0	39.0	128.0	34.0	399.0	47.0	103.0
ECDH10B_0300	betI	19.0	17.0	34.0	153.0	24.0	30.0	6.0	0.0	84.0	274.0	70.0	57.0	36.0	114.0	39.0	39.0
ECDH10B_0301	betT	135.0	77.0	268.0	838.0	41.0	198.0	3.0	0.0	532.0	1521.0	248.0	324.0	107.0	517.0	105.0	194.0
ECDH10B_1319	bet	0.0	19.0	14.0	10.0	0.0	14.0	0.0	0.0	22.0	54.0	0.0	35.0	0.0	115.0	0.0	28.0
ECDH10B_3512	bfd	3.0	48.0	39.0	254.0	19.0	13.0	0.0	0.0	0.0	32.0	74.0	62.0	43.0	463.0	38.0	224.0
ECDH10B_3511	bfr	201.0	197.0	196.0	963.0	99.0	104.0	6.0	8.0	111.0	299.0	278.0	693.0	133.0	1763.0	268.0	1239.0
ECDH10B_3075	bglA	369.0	762.0	242.0	1236.0	264.0	898.0	0.0	0.0	590.0	2010.0	488.0	804.0	760.0	8110.0	729.0	2088.0
ECDH10B_3908	bglB	0.0	17.0	31.0	8.0	11.0	24.0	0.0	0.0	22.0	33.0	0.0	2.0	0.0	36.0	0.0	12.0
ECDH10B_3909	bglF	0.0	0.0	0.0	14.0	0.0	0.0	0.0	0.0	0.0	23.0	0.0	0.0	0.0	27.0	23.0	0.0
ECDH10B_3910	bglG	32.0	34.0	0.0	27.0	17.0	0.0	0.0	7.0	29.0	20.0	18.0	9.0	17.0	107.0	14.0	57.0
ECDH10B_3907	bglH	0.0	0.0	3.0	3.0	5.0	0.0	0.0	0.0	11.0	19.0	0.0	14.0	0.0	36.0	0.0	36.0
ECDH10B_4522	bglJ	0.0	22.0	0.0	12.0	22.0	0.0	0.0	0.0	32.0	110.0	33.0	0.0	13.0	91.0	33.0	79.0
ECDH10B_2288	bglX	245.0	258.0	308.0	1039.0	103.0	290.0	0.0	0.0	388.0	1218.0	340.0	385.0	138.0	1940.0	238.0	834.0
ECDH10B_0842	bioA	165.0	182.0	463.0	1902.0	173.0	440.0	22.0	29.0	865.0	2532.0	701.0	1096.0	330.0	2370.0	139.0	849.0
ECDH10B_0843	bioB	348.0	485.0	797.0	2890.0	267.0	542.0	0.0	20.0	866.0	2856.0	1183.0	1850.0	522.0	4968.0	427.0	1038.0
ECDH10B_0845	bioC	76.0	244.0	539.0	1788.0	170.0	272.0	0.0	0.0	427.0	1380.0	537.0	563.0	192.0	1898.0	148.0	516.0
ECDH10B_0846	bioD	146.0	226.0	322.0	1958.0	110.0	285.0	11.0	9.0	547.0	1917.0	782.0	1023.0	297.0	2689.0	371.0	508.0
ECDH10B_0844	bioF	353.0	571.0	733.0	4425.0	295.0	867.0	27.0	0.0	1477.0	3508.0	1895.0	2045.0	632.0	5117.0	389.0	1236.0
ECDH10B_3587	bioH	144.0	178.0	75.0	256.0	48.0	65.0	0.0	10.0	134.0	489.0	98.0	274.0	91.0	1110.0	193.0	409.0
ECDH10B_4061	bipA	2749.0	3809.0	6524.0	25107.0	3588.0	6048.0	317.0	228.0	8661.0	32450.0	5444.0	10371.0	5837.0	42440.0	3533.0	8917.0
ECDH10B_4162	birA	251.0	560.0	353.0	1428.0	250.0	743.0	6.0	8.0	1139.0	2146.0	452.0	642.0	357.0	3751.0	361.0	932.0
ECDH10B_3730	bisC	303.0	372.0	36.0	435.0	30.0	194.0	19.0	0.0	553.0	1843.0	168.0	189.0	45.0	538.0	24.0	105.0
ECDH10B_4344	blc	13.0	19.0	52.0	43.0	0.0	8.0	0.0	1.0	15.0	4.0	43.0	60.0	14.0	220.0	52.0	75.0
ECDH10B_0391	bolA	378.0	390.0	243.0	623.0	209.0	274.0	31.0	0.0	320.0	774.0	142.0	441.0	310.0	2687.0	553.0	1464.0
ECDH10B_0515	borD	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ECDH10B_0623	borD	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ECDH10B_0357	brnQ	356.0	1015.0	369.0	1720.0	245.0	912.0	21.0	9.0	1744.0	4391.0	581.0	335.0	484.0	3661.0	498.0	1436.0
ECDH10B_0905	bssR	902.0	560.0	21.0	48.0	10.0	87.0	9.0	0.0	464.0	715.0	13.0	349.0	52.0	161.0	40.0	157.0
ECDH10B_1131	bssS	253.0	155.0	53.0	571.0	70.0	245.0	7.0	0.0	585.0	1984.0	123.0	364.0	32.0	368.0	48.0	244.0
ECDH10B_4155	btuB	632.0	587.0	572.0	2888.0	496.0	692.0	12.0	5.0	1093.0	3851.0	819.0	861.0	819.0	6633.0	535.0	1632.0
ECDH10B_1847	btuC	108.0	131.0	92.0	487.0	93.0	66.0	0.0	0.0	234.0	509.0	177.0	170.0	164.0	704.0	191.0	282.0
ECDH10B_1845	btuD	31.0	111.0	77.0	349.0	25.0	49.0	26.0	0.0	97.0	572.0	99.0	132.0	147.0	820.0	119.0	390.0
ECDH10B_1846	btuE	89.0	102.0	59.0	388.0	2.0	71.0	0.0	7.0	132.0	275.0	128.0	255.0	34.0	715.0	139.0	336.0
ECDH10B_0138	btuF	60.0	15.0	42.0	214.0	19.0	75.0	0.0	0.0	72.0	339.0	73.0	81.0	132.0	681.0	123.0	329.0
ECDH10B_1385	btuR	39.0	47.0	113.0	365.0	82.0	89.0	0.0	18.0	33.0	392.0	80.0	149.0	92.0	1348.0	218.0	365.0
ECDH10B_1330	cII	14.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4.0	11.0	8.0	0.0	0.0	8.0	11.0	0.0
ECDH10B_1328	cI	314.0	285.0	127.0	891.0	155.0	312.0	0.0	0.0	342.0	1197.0	315.0	348.0	276.0	2522.0	397.0	870.0
ECDH10B_4324	cadA	0.0	7.0	0.0	87.0	9.0	25.0	0.0	0.0	11.0	43.0	12.0	16.0	1.0	67.0	25.0	41.0
ECDH10B_4325	cadB	4.0	0.0	23.0	14.0	20.0	0.0	0.0	0.0	0.0	10.0	0.0	0.0	0.0	44.0	0.0	9.0
ECDH10B_4326	cadC	122.0	184.0	73.0	327.0	7.0	17.0	0.0	0.0	127.0	887.0	94.0	216.0	92.0	181.0	19.0	51.0
ECDH10B_0040	caiA	45.0	108.0	0.0	109.0	0.0	160.0	0.0	0.0	134.0	494.0	30.0	104.0	27.0	386.0	66.0	138.0
ECDH10B_0039	caiB	0.0	57.0	0.0	56.0	5.0	37.0	0.0	0.0	129.0	195.0	29.0	15.0	28.0	67.0	0.0	93.0
ECDH10B_0038	caiC	24.0	26.0	7.0	85.0	0.0	31.0	0.0	0.0	62.0	250.0	11.0	33.0	0.0	112.0	0.0	22.0
ECDH10B_0037	caiD	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	23.0	0.0	0.0	0.0	0.0	0.0	9.0
ECDH10B_0036	caiE	12.0	0.0	0.0	0.0	0.0	3.0	0.0	0.0	8.0	13.0	0.0	0.0	0.0	71.0	0.0	0.0
ECDH10B_0035	caiF	44.0	89.0	9.0	11.0	0.0	14.0	0.0	0.0	66.0	117.0	12.0	0.0	12.0	92.0	0.0	19.0
ECDH10B_0041	caiT	0.0	0.0	5.0	19.0	11.0	9.0	0.0	0.0	32.0	77.0	25.0	0.0	4.0	106.0	19.0	86.0
ECDH10B_0106	can	497.0	856.0	749.0	4318.0	484.0	617.0	42.0	30.0	882.0	2328.0	854.0	2356.0	1152.0	14294.0	935.0	3326.0
ECDH10B_0033	carA	80.0	90.0	34.0	352.0	117.0	96.0	15.0	0.0	170.0	432.0	90.0	165.0	96.0	1096.0	32.0	135.0
ECDH10B_0034	carB	155.0	236.0	134.0	739.0	195.0	368.0	22.0	36.0	237.0	1203.0	184.0	559.0	214.0	4872.0	287.0	765.0
ECDH10B_2131	cbl	29.0	21.0	37.0	119.0	58.0	40.0	0.0	0.0	13.0	51.0	0.0	18.0	51.0	363.0	125.0	321.0
ECDH10B_1072	cbpA	85.0	147.0	63.0	271.0	22.0	68.0	0.0	0.0	124.0	413.0	42.0	88.0	65.0	505.0	106.0	256.0
ECDH10B_1071	cbpM	45.0	172.0	0.0	36.0	14.0	13.0	0.0	0.0	36.0	170.0	18.0	57.0	22.0	261.0	61.0	57.0
ECDH10B_3904	cbrC	51.0	32.0	0.0	124.0	7.0	74.0	0.0	0.0	58.0	279.0	28.0	31.0	16.0	120.0	21.0	19.0
ECDH10B_3231	cca	523.0	819.0	457.0	2105.0	453.0	736.0	30.0	24.0	772.0	2755.0	808.0	1012.0	578.0	3793.0	764.0	1498.0
ECDH10B_2622	cchA	0.0	0.0	0.0	8.0	0.0	13.0	0.0	0.0	0.0	4.0	1.0	17.0	6.0	29.0	18.0	30.0
ECDH10B_2621	cchB	0.0	0.0	0.0	11.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ECDH10B_2358	ccmA	53.0	265.0	3.0	65.0	13.0	132.0	0.0	0.0	197.0	548.0	11.0	19.0	0.0	407.0	1.0	111.0
ECDH10B_2357	ccmB	44.0	51.0	0.0	12.0	0.0	22.0	0.0	0.0	39.0	240.0	0.0	14.0	12.0	51.0	0.0	0.0
ECDH10B_2356	ccmC	96.0	61.0	20.0	38.0	0.0	36.0	0.0	0.0	180.0	227.0	19.0	29.0	18.0	177.0	0.0	30.0
ECDH10B_2355	ccmD	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0	0.0	6.0
ECDH10B_2354	ccmE	10.0	47.0	17.0	5.0	0.0	18.0	0.0	0.0	69.0	114.0	0.0	13.0	0.0	73.0	16.0	0.0
ECDH10B_2353	ccmF	88.0	102.0	85.0	64.0	27.0	121.0	27.0	14.0	300.0	682.0	43.0	51.0	23.0	369.0	1.0	70.0
ECDH10B_2352	ccmG	23.0	20.0	9.0	19.0	0.0	18.0	0.0	0.0	89.0	208.0	0.0	0.0	0.0	131.0	0.0	19.0
ECDH10B_2351	ccmH	97.0	237.0	4.0	66.0	11.0	148.0	0.0	10.0	272.0	673.0	55.0	114.0	9.0	449.0	15.0	202.0
ECDH10B_0142	cdaR	129.0	144.0	159.0	668.0	115.0	189.0	28.0	18.0	420.0	641.0	121.0	106.0	109.0	1084.0	210.0	460.0
ECDH10B_2300	cdd	450.0	395.0	54.0	291.0	33.0	52.0	0.0	0.0	143.0	587.0	135.0	132.0	93.0	706.0	87.0	309.0
ECDH10B_4107	cdh	58.0	21.0	103.0	138.0	40.0	85.0	0.0	0.0	43.0	220.0	28.0	124.0	73.0	602.0	72.0	303.0
ECDH10B_0155	cdsA	272.0	252.0	331.0	1688.0	163.0	377.0	3.0	11.0	1133.0	2859.0	397.0	724.0	266.0	1764.0	262.0	626.0
ECDH10B_1869	cedA	5.0	18.0	18.0	14.0	20.0	137.0	0.0	0.0	39.0	152.0	33.0	51.0	28.0	257.0	53.0	67.0
ECDH10B_1795	cfa	172.0	174.0	228.0	591.0	80.0	120.0	0.0	0.0	365.0	702.0	237.0	372.0	220.0	2517.0	295.0	943.0
ECDH10B_1275	chaA	238.0	315.0	411.0	1026.0	257.0	520.0	27.0	17.0	572.0	1861.0	223.0	558.0	177.0	1450.0	229.0	533.0
ECDH10B_1276	chaB	24.0	0.0	10.0	0.0	13.0	0.0	0.0	0.0	0.0	62.0	0.0	9.0	0.0	27.0	8.0	24.0
ECDH10B_1277	chaC	84.0	104.0	125.0	467.0	72.0	100.0	18.0	0.0	110.0	346.0	193.0	350.0	93.0	1081.0	346.0	579.0
ECDH10B_1874	chbA	0.0	0.0	40.0	71.0	23.0	12.0	0.0	0.0	50.0	93.0	15.0	63.0	28.0	237.0	38.0	55.0
